fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
智能验印	os	111939	data/figure/os/海口市国土资源局.jpg					图中所示公章属于哪家国土局？	海口市国土资源局	三亚市国土资源局	文昌市国土资源局		A
智能验印	os	111940	data/figure/os/海南省临高县地方税务局.jpg					图中所示公章属于哪家税务局？	浙江省临海市税务局	上海市临港新片区税务局	海南省临高县税务局		C
智能验印	os	111941	data/figure/os/长春市宽城区住房和城乡建设局.jpg					图中所示公章属于哪家单位？	长春市宽城区住房和城乡建设局	长春市绿园区住房和城乡建设局	长春市朝阳区住房和城乡建设局		A
智能验印	os	111942	data/figure/os/湖南省邵阳市中级人民法院.jpg					以下哪个公司的公章与图中的公章相似？	湖南省邵阳市中级人民法院	湖南省郴州市中级人民法院	湖南省永州市中级人民法院		A
智能验印	os	111943	data/figure/os/沂源县社会保险事业服务中心#基金结算章#(1).jpg					图中所示公章属于哪家公司？	沂源县社会保险事业服务中心	沂水县社会保险事业服务中心	济源市社会保险事业服务中心		A
智能验印	os	111944	data/figure/os/霞浦县教育服务公司.jpg					图中所示公章属于哪家公司？	霞浦县教育服务有限公司	福鼎市教育服务有限公司	宁德市教育局服务有限公司		A
智能验印	os	111945	data/figure/os/青岛市福利彩票发行中心#财务专用章.jpg					以下哪个公司的公章与图中的公章相似？	青岛福彩发行中心人事专用章	青岛福利彩票发行中心财务专用章	青岛福利彩票发行中心行政专用章		B
智能验印	os	111946	data/figure/os/广州市民政局.jpg					以下哪个机构可能是持有此公章的公司？	广州市民政局	广州市财政局	广州市公安局		A
智能验印	os	111947	data/figure/os/庆云县人民医院#(10)#住院记账专用章.jpg					图中所示公章属于哪家医院？	庆云县人民医院	德州庆云县人民医院	山东省庆云县人民医院		A
智能验印	os	111948	data/figure/os/安徽华景建设有限公司.jpg					图中所示公章属于哪家公司？	安徽华景建设有限公司	安徽华景建设开发有限公司	安徽华景建设投资有限公司		A
智能验印	os	111949	data/figure/os/南通大学.jpg					图中所示公章属于哪家公司？	南通大学	南通学院	南京大学		A
智能验印	os	111950	data/figure/os/山东省潍坊市中级人民法院.jpg					以下哪个单位与图中的公章相关联？	浙江省绍兴市中级人民法院	江苏省苏州市中级人民法院	山东省潍坊市中级人民法院		C
智能验印	os	111951	data/figure/os/中华人民共和国人力资源和社会保障部.jpg					图中的公章属于哪个部门？	中华人民共和国财政部	中华人民共和国住房和城乡建设部	中华人民共和国人力资源和社会保障部		C
智能验印	os	111952	data/figure/os/宁夏福利彩票发行中心#财务专用章.jpg					以下哪个公司的公章与图中的公章相似？	宁夏福利彩票发行中心财务专用章	新疆福利彩票发行中心财务专用章	甘肃福利彩票发行中心财务专用章		A
智能验印	os	111953	data/figure/os/深圳市钜盛华股份有限公司.jpg					图中的公章属于哪家公司？	深圳钜盛华股份有限公司	深圳巨盛华股份有限公司	深圳钜胜华股份有限公司		A
智能验印	os	111954	data/figure/os/如东县行政审批局#审批专用章.jpg					图中所示公章属于哪家公司？	如东县行政审批局	如东县政府办公室	江苏省行政审批局		A
智能验印	os	111955	data/figure/os/山东省市场监督管理局.jpg					图中所示公章属于哪家监督管理局？	山东省市场监督管理局	浙江省市场监督管理局	江苏省市场监督管理局		A
智能验印	os	111956	data/figure/os/武邑县财政局.jpg					以下哪个单位可能是图中的公章持有者？	武邑县财政局	武邑县政府办公室	武邑县公安局		A
智能验印	os	111957	data/figure/os/中共十堰市委直属机关工作委员会.jpg					以下哪个选项的公司公章与图中的公章相似度最高？	中共十堰市直属机关工作委员会	中共杭州市直属机关工作委员会	中共宁波市直属机关工作委员会		A
智能验印	os	111958	data/figure/os/重庆市国土资源和房屋管理局.jpg					图中所示公章属于哪家国土资源和房屋管理局？	重庆国土资源和国土资源局	浙江省国土资源厅	上海市国土资源局		A
智能验印	os	111959	data/figure/os/巩义市公安局交通管理警察大队.jpg					图中的公章属于哪个公安局交通管理警察大队？	巩义市公安局交通管理警察大队	洛阳市公安局交通管理警察大队	郑州市公安局交通管理警察大队		A
智能验印	os	111960	data/figure/os/广西南方水泥有限公司#财务专用章.jpg					图中所示公章属于哪家公司？	广西南方水泥有限公司	广西南方水泥集团有限公司	广西南方水泥股份有限公司		A
智能验印	os	111961	data/figure/os/望江县人民政府#办公室.jpg					下列哪个政府办公室与图中的公章有关联？	浙江省人民政府办公厅	安庆市人民政府办公室	望江县人民政府办公室		C
智能验印	os	111962	data/figure/os/海南建设工程股份有限公司.jpg					图中的公章属于哪一家公司？	海南建筑工程股份有限公司	海南建设集团有限公司	海南建筑工程有限责任公司		A
智能验印	os	111963	data/figure/os/杭州市公安局.jpg					以下哪个单位可能是该公章的使用者？	杭州工商局	浙江省税务局	杭州市公安局		C
智能验印	os	111964	data/figure/os/中国乐器协会.jpg					图中所示公章属于哪个组织？	中国乐器协会	中国国家体操协会	中国国际象棋协会		A
智能验印	os	111965	data/figure/os/中国人民共和国人力资源和社会保障部.jpg					图中的公章属于哪个政府部门？	中华人民共和国教育部	中华人民共和国财政部	中华人民共和国人力资源和社会保障部		C
智能验印	os	111966	data/figure/os/珠海市慢性病防治中心#监察审计室.jpg					图中所示公章属于哪家公司？	珠海市慢性病防治中心监察审计室	珠海市慢性病防治中心监察审计处	珠海市慢性病防治中心监察审计部		A
智能验印	os	111967	data/figure/os/浙江天然建筑设计有限公司.jpg					图中所示公章属于哪家公司？	浙江天然建筑设计有限公司	浙江天然建设规划设计有限公司	浙江自然建筑设计有限公司		A
智能验印	os	111968	data/figure/os/山东格林凯瑞精密仪器有限公司.jpg					图中所示公章属于哪家公司？	山东格林凯瑞精密仪器有限公司	山东格林凯瑞精密仪器有眼公司	山东格林凯瑞精密仪嘉有限公司		A
智能验印	os	111969	data/figure/os/安徽安建会计师事务所.jpg					图中所示公章属于哪家会计师事务所？	安徽安建会计师事务	安徽安达会计师事务	安徽安信会计师事务		A
智能验印	os	111970	data/figure/os/中审(深圳)认证有限公司.jpg					图中所示公章属于哪家公司？	中审（深圳）认证有限公司	中审（广州）认证有限公司	中审（北京）认证有限公司		A
智能验印	os	111971	data/figure/os/深圳市罗湖区人民法院.jpg					下列哪个单位可能是发出此公文的主体？	深圳市罗湖区财政局	深圳市罗湖区人民法院	深圳市罗湖区税务局		B
智能验印	os	111972	data/figure/os/佛山市南海区人民法院.jpg					以下哪个公司的公章与图中所示相似？	佛山市南海区人民政府	深圳市南山区人民法院	广州市南沙区人民检察院		A
智能验印	os	111973	data/figure/os/临海市公安局交通警察大队.jpg					图中所示公章属于哪家公安局交通警察大队？	临海市公安局交通警察大队	台州市公安局交通警察大队	温岭市公安局交通警察大队		A
智能验印	os	111974	data/figure/os/中国教育技术协会.jpg					以下哪个组织使用了与图片相似的公章？	中国教育技术协会	中国教育技术研究院	中国教育学会		A
智能验印	os	111975	data/figure/os/台州鸿富置业有限公司.jpg					图中所示公章属于哪家公司？	台州鸿富置业有限公司	台州鸿发置业有限公司	台州鸿兴置业有限公司		A
智能验印	os	111976	data/figure/os/深圳市科技创新委员会.jpg					以下哪个选项的公司印章与图中的公章相似？	深圳市创新科技委员会	深圳市科技创新委员会办公室	深圳市科技创新委员会人事处		A
智能验印	os	111977	data/figure/os/浙江省杭州市中级人民法院.jpg					以下哪个单位可能是这枚印章的使用者？	浙江省杭州市中级人民法院	浙江省杭州市人民检察院	浙江省杭州市公安局		A
智能验印	os	111978	data/figure/os/河南省体育彩票管理中心#财务专用章.jpg					图中所示公章属于哪家公司？	河南体彩销售管理中心	河南体育彩票管理中心	河南体育彩票销售中心		B
智能验印	os	111979	data/figure/os/驻马店市驿城区古城乡初级中学.jpg					下列哪个选项的公司印章与提供的印章相似？	驻马店市驿城区古城初级中学	驻马店市驿城区古城乡第一初级中学	驻马店市驿城区古城乡第二初级中学		A
智能验印	os	111980	data/figure/os/长沙市雨花区财政局.jpg					图中所示公章属于哪家公司？	长沙市雨花区财政局	长沙市芙蓉区财政局	长沙市岳麓区财政局		A
智能验印	os	111981	data/figure/os/驻马店市天之泉净水设备有限公司.jpg					图中所示公章属于哪家公司？	驻马店市天之泉净水设备有限公司	驻马店市之泉净水设备有限公司	驻马店市天泉净水设备有限公司		A
智能验印	os	111982	data/figure/os/深圳市宝丰达工程有限公司.jpg					图中的公章属于哪家公司？	深圳市宝丰达工程有限公司	三亚市海瑞实业有限公司	深圳市宝安区宏发实业有限公司		A
智能验印	os	111983	data/figure/os/台州市公安局黄岩分局.jpg					台州哪个公安局的黄岩分局在2021年2月4日盖了这枚公章？	宁波市公安局黄岩分局	温州市公安局瓯海分局	绍兴市公安局越城区分局		A
智能验印	os	111984	data/figure/os/深圳市龙华区人民法院.jpg					以下哪个法院与所提供的公章相关联？	北京市朝阳区人民法院	上海市浦东新区人民法院	深圳市龙华区人民法院		C
智能验印	os	111985	data/figure/os/惠州市生态环境局#办公室.jpg					下列哪个单位可能是图示公章所属的公司？	深圳市生态环境局	东莞市生态环境局	中山市生态环境局		A
智能验印	os	111986	data/figure/os/江苏省教育厅.jpg					图中的公章属于哪个政府部门？	浙江省民政厅	江苏省财政厅	江苏省教育厅		C
智能验印	os	111987	data/figure/os/广西华磊新材料有限公司.jpg					图中所示公章属于哪家公司？	广西华磊新材料有限公司	广西华磊新材科有限公司	广西华磊新材料有银公司		A
智能验印	os	111988	data/figure/os/蚌埠市人民政府法制办公室#合法性审查专用章.jpg					下列哪个选项的公司公章与图中的公章相似度最高？	蚌埠市人民政府法制办公室	蚌埠市人民法行政法制办公室	蚌埠市人民政府法制办公处		A
智能验印	os	111989	data/figure/os/广东省国土资源厅#用地审批专用章.jpg					以下哪个选项的公司公章与图中的公章相似度最高？	广东国士资源厅	广东省国土局	广东国土资源部		A
智能验印	os	111990	data/figure/os/苍南县公安局交通警察大队.jpg					图中所示公章属于哪家公安局交通警察大队？	苍南县公安局交通警察大队	瑞安市公安局交通警察大队	乐清市公安局交通警察大队		A
智能验印	os	111991	data/figure/os/南京市地名委员会#办公室.jpg					下列哪个单位可能是图中的公章持有者？	南京市人民政府办公厅	南京市地名委员会办公室	南京市财政局办公室		B
智能验印	os	111992	data/figure/os/湖北省武汉市中级人民法院.jpg					以下哪个公司的公章与图中的公章相似？	湖北省武汉市中级人民法院	湖北省武汉市人民检察院	湖北省武汉市财政局		A
智能验印	os	111993	data/figure/os/广东省时代产业研究院.jpg					以下哪个公司的公章与图中的公章相似？	广东省时代产业研究院	广东省时代产业研究所	广东省时代产业促进会		A
智能验印	os	111994	data/figure/os/国药乐仁堂医药有限公司药品分公司#财务专用章.jpg					图中所示公章属于哪家公司？	国药乐仁堂医药有限公司药品分公司	国药乐仁堂医药有限公司药品分公司人事专用章	国药乐仁堂医药有限公司药品分公司财务专用章		C
智能验印	os	111995	data/figure/os/上海鹏圣实业有限公司.jpg					图中所示公章属于哪家公司？	上海鹏圣实业有限公司	上海鹏星实业有限公司	上海鹏程实业有限公司		A
智能验印	os	111996	data/figure/os/宁波马拉松赛组织委员会.jpg					图中所示公章属于哪家公司？	宁波乒乓球组委会	宁波马拉松赛组织委员会	上海马拉松组委会		B
智能验印	os	111997	data/figure/os/贵州省总工会.jpg					图中所示公章属于哪家工会？	贵州省总工会	浙江省总工会	四川省总工会		A
智能验印	os	111998	data/figure/os/弘阳集团有限公司.jpg					图中所示公章属于哪家公司？	弘阳集团有限公司	弘团集团有限公司	弘星集团有限公司		A
智能验印	os	111999	data/figure/os/临汾广播电视台.jpg					以下哪个单位可能是该公章所属的公司或机构？	山西临汾广播电视传媒集团	临汾市广播电视台	山西省临汾市广播电视台		B
智能验印	os	112000	data/figure/os/中国建设教育协会.jpg					图中所示公章属于哪个行业协会？	中国建筑行业协会	中国教育技术行业协会	中国建设教育协会		C
智能验印	os	112001	data/figure/os/海口市国土资源局.jpg					图中所示公章属于哪家国土局？	海口市国土资源局	三亚市国土资源局	文昌市国土资源局		A
智能验印	os	112002	data/figure/os/无锡市教育局.jpg					图中所示公章属于哪家教育局？	无锡市教育局	苏州市教育局	常州市教育局		A
智能验印	os	112003	data/figure/os/西平县教育局.jpg					图中所示公章属于哪家教育局？	西阳县教育局	上海市教育局	深圳市教育局		A
智能验印	os	112004	data/figure/os/杭州市西湖区人民法院.jpg					下列哪个公司的公章与图中所展示的公章相似？	杭州西湖区人民法院	杭州市上城区人民法院	宁波市江北区人民法院		A
智能验印	os	112005	data/figure/os/温州市人民政府#土地审批专用章#(3).jpg					图中所示公章属于哪家政府机构？	宁波市人民委员会	温州市人民政府	绍兴市人民政府		B
智能验印	os	112006	data/figure/os/黄石市财政局.jpg					以下哪个单位与图中的公章有关联？	黄石市财政局	黄石市政府办公厅	黄石市税务局		A
智能验印	os	112007	data/figure/os/河北省保定市中级人民法院.jpg					以下哪个公司的公章与图中的公章相似？	保定市人民法院	保定市人民检察院	保定市审计局		A
智能验印	os	112008	data/figure/os/中华人民共和国国家工商行政管理总局#商标局.jpg					图中所示公章属于哪家公司？	中华人民共和国国家工商行政管理总局商标局	中华人民共和国国家市场监督管理总局商标局	中华人民共和国国家知识产权局商标局		A
智能验印	os	112009	data/figure/os/四川益州律师事务所.jpg					图中所示公章属于哪家律师事务所？	四川益州律师事务所	四川泸州律师事务所	四川成都律师事务所		A
智能验印	os	112010	data/figure/os/中华人民共和国工业和信息化部.jpg					图中的公章属于哪个部门？	中华人民共和国工业和信息化部	中华人民共和国教育部	中华人民共和国财政部		A
智能验印	os	121983	data/figure/os/东省人民政府#金融工作专用章#(39).jpg					图中所示公章属于哪家政府机构？	浙江省人民政府	福建省人民政府	广东省人民政府	江苏省人民政府	C 
智能验印	os	121984	data/figure/os/思施市人民政府.jpg					以下哪个选项的公司印章与图中所展示的印章相似？	恩施市人民法院	恩施市民政局	恩施市公安局	恩施市财政局	A
智能验印	os	121985	data/figure/os/昆明市工商行政管理局.jpg					昆明市的哪个工商行政管理部门在2019年01月03日启用此公章？	昆明市工商行政管理局	曲靖市工商行政管理局	玉溪市工商行政管理局	保山市工商行政管理局	A
智能验印	os	121986	data/figure/os/海南清石环保科技有限公司.jpg					图中所示公章属于哪家公司？	海口市美兰区清石环保科技有限公司	海口市美兰区环保科技有限公司	海口市美兰区清环科技有限公司	海口市美兰区绿保科技有限公司	A
智能验印	os	121987	data/figure/os/甘肃省白银市人民检察院.jpg					以下哪个单位可能是该公章的使用者？	甘肃省白银市人民政府	甘肃省白银市中级人民法院	甘肃省白银市人民检察院	甘肃省白银市公安局	C
智能验印	os	121988	data/figure/os/华容县水利局.jpg					图中所示公章属于哪家水利局？	华容县水利局	华容县水务局	华容县水政监察大队	华容县水资源管理局	A
智能验印	os	121989	data/figure/os/深圳市龙华新区国家税务局.jpg					以下哪个公司的公章与图中的公章相似？	深圳市龙华区国家税务局	深圳市龙华新区地方税务局	深圳市龙华新区财政局	深圳市龙华新区审计局	A
智能验印	os	121990	data/figure/os/山东自胜律师事务所#法律文书专用章.jpg					图中的公章属于哪家公司？	山东白胜律师事务所	山东白胜律师事务	山东白胜律师事务所法律文书专用章	山东白胜律所法律文书专用章	A
智能验印	os	121991	data/figure/os/望江县自然资源和规划局.jpg					图中所示公章属于哪家公司？	望江县自然资源和规划局	望江县自然资源和规划处	望江县自然资源和规划科	望江县自然资源和规划部	A
智能验印	os	121992	data/figure/os/中标华信(北京)认证中心有限公司.jpg					以下哪家公司使用的是与图中相似的公章？	中标华信（北京）认证有限公司	中标华信（南京）认证有限公司	中标华信（深圳）认证有限公司	中标华信（成都）认证有限公司	A
智能验印	os	121993	data/figure/os/广州市公安局交通警察支队#机动大队.jpg					图中的公章属于哪个单位？	广州市公安局交通警察支队	广州市财政局	广州市税务局	广州市生态环境局	A
智能验印	os	121994	data/figure/os/中国邮政通信集团山东有限公司菏泽分公司.jpg					图中所示公章属于哪家公司？	中国移动通信集团山东有限公司菏泽分公司	山东省移动通信集团有限公司菏泽分公司	山东电信集团有限公司菏泽分公司	山东联通集团有限公司菏泽分公司	A
智能验印	os	121995	data/figure/os/镇安县人民法院.jpg					以下哪个选项是镇安县人民法院的公章？	镇安人民法务院	镇安县法院	镇安县人民法院	镇安县人法院	C
智能验印	os	121996	data/figure/os/灌南县住房和城乡建设局#行政处罚专用章.jpg					下列哪个公司的公章与图中的公章相似？	灌南县人民政府办公室	灌南县财政局	灌南县住房和城乡建设局	灌南县市场监督管理局	C
智能验印	os	121997	data/figure/os/郑州市第四高级中学.jpg					图中所示公章属于哪家学校？	郑州市第四高级中学	开封市第四高级中学	洛阳市第四高级中学	许昌市第四高级中学	A
智能验印	os	121998	data/figure/os/上海市人力资源和社会保障局#专用章.jpg					以下哪家公司可能与图中所示的公章有关联？	上海人力资源与社会保障局	上海社会保险管理局	上海人才开发交流服务中心	上海劳动保障监察大队	A
智能验印	os	121999	data/figure/os/秦皇岛阳光酒店用品有限公司.jpg					图中所示公章属于哪家公司？	秦皇岛阳光酒店用品有限公司	秦皇阳光酒店用品有限公司	皇岛阳光酒店用品有限公司	岛阳光酒店用品有限公司	A
智能验印	os	122000	data/figure/os/四川省装配式建筑产业协会.jpg					以下哪个选项的公司公章与图中的公章相似度最高？	四川装配式建筑产业协会	四川省装配式建筑施工行业协会	四川省装配式建筑产业发展协会	四川省装配式建筑行业协会	A
智能验印	os	122001	data/figure/os/昆山市人民政府.jpg					图中所示公章属于哪家政府机构？	昆明市人民政府	南京市人民政府	无锡市人民政府	苏州市人民政府	A
智能验印	os	122002	data/figure/os/新绛县中信焦化厂#财务专用章.jpg					图中所示公章属于哪家公司？	山西新绛县中信焦化厂	山西新绛县中信石化厂	山西新绛县中信炼油厂	山西新绛县中信能源厂	A
智能验印	os	122003	data/figure/os/河南省上蔡第一高级中学.jpg					以下哪个选项的公司公章与图中的公章相似？	河南上蔡县第一高级中学	河南省上蔡市第一中学	河南省上蔡县第二高级中学	河南省上蔡市第三中学	A
智能验印	os	122004	data/figure/os/洛阳德中原电子科技有限公司.jpg					图中所示公章属于哪家公司？	洛阳德中原网络科技有限公司	洛阳德中原电子科技有限公司	洛阳德中原商贸有限公司	洛阳德中原餐饮管理有限公司	B
智能验印	os	122005	data/figure/os/汕头市公安局交通警察支队#金平大队.jpg					图中所示公章属于哪家公安局交通警察支队？	汕头市公安局交通警察支队	杭州市公安局交通警察支队	深圳市公安局交通警察支队	广州市公安局交通警察支队	A
智能验印	os	122006	data/figure/os/浙江绿银律师事务所.jpg					图中的公章属于哪一家律所？	浙江绿银律师事务所	江苏绿银律师事务所	安徽绿银律师事务所	福建绿银律师事务所	A
智能验印	os	122007	data/figure/os/宣宾市公安局.jpg					图中的公章属于哪个公安局？	宜宾市公安局	杭州市公安局	深圳市公安局	成都市公安局	A
智能验印	os	122008	data/figure/os/临县人民医院.jpg					以下哪个选项的公司公章与图示公章相似？	临县人民医院	临县中医院	临县公安局	临县人民法院	A
智能验印	os	122009	data/figure/os/海口市国土资源局.jpg					图中所示公章属于哪家国土局？	海口市国土资源局	三亚市国土资源局	文昌市国土资源局	万宁市国土资源局	A
智能验印	os	122010	data/figure/os/佛山市禅城区人民法院.jpg					以下哪个单位可能是该公章所属的单位？	佛山市禅城区人民政府	佛山市禅城区人民检察院	佛山市禅城区公安局	佛山市禅城区人民法院	D
智能验印	os	122011	data/figure/os/海南省临高县地方税务局.jpg					图中所示公章属于哪家税务局？	浙江省临海市税务局	上海市临港新片区税务局	海南省临高县税务局	福建省龙岩市税务局	C
智能验印	os	122012	data/figure/os/长春市宽城区住房和城乡建设局.jpg					图中所示公章属于哪家单位？	长春市宽城区住房和城乡建设局	长春市绿园区住房和城乡建设局	长春市朝阳区住房和城乡建设局	长春市南关区住房和城乡建设局	A
智能验印	os	122013	data/figure/os/湖南省邵阳市中级人民法院.jpg					以下哪个公司的公章与图中的公章相似？	湖南省邵阳市中级人民法院	湖南省郴州市中级人民法院	湖南省永州市中级人民法院	湖南省株洲市中级人民法院	A
智能验印	os	122014	data/figure/os/沂源县社会保险事业服务中心#基金结算章#(1).jpg					图中所示公章属于哪家公司？	沂源县社会保险事业服务中心	沂水县社会保险事业服务中心	济源市社会保险事业服务中心	菏泽市社会保险事业服务中心	A
智能验印	os	122015	data/figure/os/霞浦县教育服务公司.jpg					图中所示公章属于哪家公司？	霞浦县教育服务有限公司	福鼎市教育服务有限公司	宁德市教育局服务有限公司	福建省教育厅服务有限公司	A
智能验印	os	122016	data/figure/os/深圳安汇会计师事务所.jpg					以下哪一家会计师事务所与图中的公章有关联？	北京华信会计师事务所	上海立信会计师事务所	广州德勤会计师事务所	深圳安汇会计师事务所（特殊普通合伙）	D
智能验印	os	122017	data/figure/os/青岛市福利彩票发行中心#财务专用章.jpg					以下哪个公司的公章与图中的公章相似？	青岛福彩发行中心人事专用章	青岛福利彩票发行中心财务专用章	青岛福利彩票发行中心行政专用章	青岛福利彩票发行中心业务专用章	B
智能验印	os	122018	data/figure/os/广州市民政局.jpg					以下哪个机构可能是持有此公章的公司？	广州市民政局	广州市财政局	广州市公安局	广州市教育局	A
智能验印	os	122019	data/figure/os/庆云县人民医院#(10)#住院记账专用章.jpg					图中所示公章属于哪家医院？	庆云县人民医院	德州庆云县人民医院	山东省庆云县人民医院	滨州市庆云县人民医院	A
智能验印	os	122020	data/figure/os/安徽华景建设有限公司.jpg					图中所示公章属于哪家公司？	安徽华景建设有限公司	安徽华景建设开发有限公司	安徽华景建设投资有限公司	安徽华景建设集团公司	A
智能验印	os	122021	data/figure/os/南通大学.jpg					图中所示公章属于哪家公司？	南通大学	南通学院	南京大学	苏州大学	A
智能验印	os	122022	data/figure/os/山东省潍坊市中级人民法院.jpg					以下哪个单位与图中的公章相关联？	浙江省绍兴市中级人民法院	江苏省苏州市中级人民法院	山东省潍坊市中级人民法院	选项缺失	C
智能验印	os	122023	data/figure/os/中华人民共和国人力资源和社会保障部.jpg					图中的公章属于哪个部门？	中华人民共和国财政部	中华人民共和国住房和城乡建设部	中华人民共和国人力资源和社会保障部	中华人民共和国生态环境部	C
智能验印	os	122024	data/figure/os/宁夏福利彩票发行中心#财务专用章.jpg					以下哪个公司的公章与图中的公章相似？	宁夏福利彩票发行中心财务专用章	新疆福利彩票发行中心财务专用章	甘肃福利彩票发行中心财务专用章	青海福利彩票发行中心财务专用章	A
智能验印	os	122025	data/figure/os/深圳市钜盛华股份有限公司.jpg					图中的公章属于哪家公司？	深圳钜盛华股份有限公司	深圳巨盛华股份有限公司	深圳钜胜华股份有限公司	深圳巨胜华股份有限公司	A
智能验印	os	122026	data/figure/os/如东县行政审批局#审批专用章.jpg					图中所示公章属于哪家公司？	如东县行政审批局	如东县政府办公室	江苏省行政审批局	南通市行政审批局	A
智能验印	os	122027	data/figure/os/山东省市场监督管理局.jpg					图中所示公章属于哪家监督管理局？	山东省市场监督管理局	浙江省市场监督管理局	江苏省市场监督管理局	安徽省市场监督管理局	A
